,0,1,2,3
oedo2.mid,132.0,A,minor,120
Ice_Palace_Deception.mid,240.00000000000043,G,minor,100
quatros.mid,99.69220799999992,A-,major,130
ff331.mid,36.69119999999961,A,minor,80
ff2cave2.mid,349.82599950000946,A,minor,115
BL_top_oasis.mid,57.0,A,minor,80
SD3powe.mid,121.01361637499687,G,minor,110
mmx16.mid,34.881870999999904,E,minor,133
FF5_ExdeathBattleGM.mid,264.7500000000258,B,major,80
godoml2.mid,156.1281160000012,A,minor,112
mm3_chapter1.mid,97.10217612500423,D,major,240
ff2end1.mid,105.59999999999997,D,major,50
Bowserkp.mid,239.97572156247153,A,minor,78
dkc3purs.mid,207.8107500000057,B-,major,500
cammy!!!.mid,109.70792601562574,E-,minor,100
dcstg3.mid,61.928509500000274,G#,minor,140
Saleste_title.mid,59.07686400000043,D,minor,130
Starbase.mid,85.33034222916548,A,major,225
SBomb3-Stage2.mid,90.22560000000135,D,minor,132
freedom.mid,175.99982399999976,C,major,180
som_dyluck.mid,79.95000000000269,C,major,250
ff5mount.mid,114.87200000000162,G,minor,125
Pirate_Guy.mid,248.14260900000377,C,minor,140
ctmanoria.mid,62.448888000000046,E-,minor,98
Kss_Ending.mid,294.696521,D,major,180
BossStage1.mid,50.30283431250178,B,minor,130
LEM2SPAC.mid,245.76000000000622,E,minor,125
mmx1b.mid,53.56498400000052,A,minor,98
19-TurboMan.mid,76.49609375,C,major,160
lenlullaby.mid,147.7912580000001,A,minor,62
HyruleCastlePunkRockRemix.mid,138.34993082499773,G,minor,170
FrontMissionGunHazard_ApproachToAShrine.mid,213.3284903751678,D,minor,108
bof2cir2.mid,41.46424425000004,G,major,70
Rudora_no_Hihou_Clockwork_Steeple_DW.mid,153.59999999999513,D,minor,100
x1bk.mid,132.40082896875208,D,major,145
SuperSoccerJapan.mid,56.47052800000059,A,minor,136
Brawl-Nicked-RetroHippie.mid,141.57291589999843,A,major,164
SBomb3-Boss1.mid,49.599999999999326,A,minor,150
sd3death_V1_01.mid,179.470498499997,G,minor,85
Sommatecho.mid,136.8183155625007,B-,minor,210
Yua.mid,84.50559690833342,G,major,89
CT-__The_Hidden_Truth.mid,57.50833333333337,E-,minor,120
FF5_carw.mid,63.8375,C,major,200
rjed01.mid,134.1038361666653,G#,minor,105
YS_Mini-Boss.mid,159.9958333333332,C,major,150
DougsTheme.mid,175.19999999999928,B,minor,60
z3intro.mid,71.47205731249892,G,minor,176
rudora_intro.mid,90.83289599999931,F,minor,63
coldman2.mid,127.21415849999701,E-,minor,140
T_FightersHistoryMizouguchi_MizoguchiTheme.mid,149.13131726666873,A,minor,137
SD3_-_Last_Audience.mid,245.87979760000073,E,major,132
dw5_gettingmarried.mid,205.60146415624666,A-,major,180
FrontMissionGunHazard_Remains.mid,126.31121404166564,E-,major,114
Gorgonzola_Goblins.mid,90.70848000000035,G,major,127
rs2_7hbt.mid,167.18203125000028,A,minor,120
StingChameleon.mid,67.76467200000033,B,minor,170
sbb2-07.mid,59.99008326249609,F,major,25
sd317.mid,81.67200000000088,G,minor,120
KSS_GCO_Mine_Carts_F_Zero_like_Rock_Remix_V1.mid,87.15776399999923,B-,major,190
RnH-TFatA.mid,57.77772000000035,F,minor,135
MMX2_-_Bubble_Crab.mid,137.70000000000212,B,minor,100
FF6-The_Mystic_Forest.mid,186.00000000000017,F,major,120
kefka2.mid,145.7416440000007,F#,major,155
mwintro.mid,135.0,B-,major,128
7sbattle2.mid,123.19060000000252,C,minor,271
Introduction.mid,105.9310079999996,D,minor,145
Enchanted_Forest.mid,98.85240300000058,F,major,122
smrpg_bowserkeep2.mid,158.06531681249984,A,minor,158
ending_finfan6.mid,1289.138571916735,B-,major,69
Ctproto.mid,163.21333333333018,A,minor,75
FF5_chocobo.mid,67.77771199999955,G,major,135
600.mid,227.03964000000082,G,minor,85
Trustful_Fellow_-_Theme_of_Krillin.mid,74.66659199999918,G,major,135
Z3game.mid,42.38090999999985,C#,minor,189
ctmedina.mid,127.5333333333334,C,major,120
Sadtheme.mid,66.20691199999987,F,major,57
sadtheme123.mid,92.72718000000036,G#,minor,99
bret.mid,46.7724609375,E,minor,128
14-SlashMan.mid,89.1383037187482,B,minor,140
BL_kd3_midboss.mid,45.42576000000026,D,major,158
T_SuperS_MakoImproved.mid,161.3009999999992,F,minor,125
ebgiygas.mid,293.99982100000335,G,major,122
FMGH_Warning2.mid,197.3192471250045,C,major,180
BlackHole.mid,86.61168476043063,A-,major,133
SBomb3-Credits.mid,112.55169600000494,A,minor,145
15-BattleIntro.mid,51.170833333333356,D,major,150
gladiatorkirby.mid,193.00500730000306,A,major,97
Soulblazer_-_Town_In_Trouble_(MWS_v1.1).mid,72.49674479166667,B-,minor,192
specialzone.mid,237.60234375000536,A,minor,100
F-Zero_-_Big_Blue_Remix.mid,122.18169600000114,D,major,110
SuperMarioAllStars-SMB3_Boss_Battle.mid,43.22235979166705,E,major,186
tmnt_train.mid,93.27583333333428,D,major,500
MadouMonogatariSNES_Battle.mid,160.41293778332874,F#,minor,144
BUBSLREM.mid,81.31931433333368,C,minor,144
SNES_MMX_Armored_Armadillo_V1.mid,112.93462449999953,F,major,138
ter27.mid,30.583448000000054,B-,minor,109
PandR-2_PracticeStage.mid,98.58964499999891,A,minor,117
Johnny.mid,38.83495999999982,B,minor,123
FF4_-_Into_the_Darkness.mid,143.99985599999857,B,major,140
smw2-2.mid,110.38335208333456,C,major,72
GanonIntroduction.mid,32.82083333333336,G,major,120
BOFHOUSE.mid,40.421056000000064,C,major,94
robo_primitive_remix.mid,79.99479166666667,E,major,120
tmnt_cafeteria.mid,76.45500000000077,D,major,500
Thg-ppy.mid,32.47888999999999,D,major,75
Singmont.mid,138.55520020833478,G,minor,117
smrpgdodo.mid,54.14631800000022,F,minor,82
sots_likado.mid,73.82374999999995,C,major,120
RS1_-_Coup_de_Grace_Original.mid,157.492187500001,C,minor,120
Lufia2_The_Sorrow_of_Parting.mid,128.9609375,A,minor,64
FF2-Victory.mid,43.65516149999984,A,minor,145
xky-k-17.mid,124.79374999999924,E-,minor,100
zelda3intro.mid,60.82178399999957,C,minor,146
figaro3.mid,136.29772819999985,F#,minor,93
cv4s4a.mid,388.7725000000091,C,minor,100
7thsaga_town3-1.mid,151.5887500000007,F#,minor,100
GokujyoParodius_Twinbee.mid,45.71430399999993,B-,major,167
smw2b4boss.mid,45.0341796875,C,minor,128
l2victory.mid,31.415791281250108,G,minor,275
rh_bi.mid,92.70703124999937,A,minor,240
SMAS-Mystery.mid,120.00000000000102,A,minor,100
luf2battle.mid,91.03432800000142,C#,major,174
gra3ills.mid,104.20386899999724,G#,minor,250
T3tech94.mid,153.59999999999823,C,minor,150
ZlttP_-_Rabbit.mid,65.55119999999987,D,major,177
SPOcirc4.mid,108.16655849999869,E,minor,180
Mystyle.mid,35.87144600000001,C,major,170
stfxoutofthisdimension.mid,62.988573375001046,G,major,220
GokujyoParodius_BStage6.mid,68.27594400000089,E,minor,173
smw2boss34&58.mid,122.75610600000127,C,major,141
SeikenDensetsu3_Paths.mid,264.74999999998346,D,minor,80
ninja_warriors_-_boss_5.mid,156.0,G,minor,160
SD3_-_Can_You_Fly_Sister.mid,213.0000000000005,G,major,160
SMRPG_The_Starlights_Flower.mid,65.45444400000018,B-,major,121
FF3_Gau.mid,152.2499999999942,A,major,80
blast.mid,78.76915200000059,E,minor,195
StarOcean_Sunny_Place.mid,116.95999999999995,D,major,250
Civilization.mid,52.85040474999999,G,minor,107
bryanmixct.mid,258.49583333333254,C#,major,120
sbomb-multi.mid,90.49995475000028,G,major,170
RS3_Boss_Gs.mid,177.0000000000002,E-,minor,160
BTDD_-_Level_2.mid,122.70654400000387,E,major,133
TN_-_Quatro's.mid,64.50624999999951,A-,major,160
ctcrono1.mid,127.38448799999868,D,major,130
Fate_in_haze.mid,180.00000000000028,E,major,160
mmx0e.mid,31.00627200000003,A,minor,170
SMA_SM3BROS_Water.mid,82.90900800000186,C,major,220
rd-presentiment.mid,31.315221566666544,A,minor,91
MM7_FreezeManStage.mid,135.20518200000294,B,major,60
livealive-armageddon.mid,192.3277375812432,B,minor,90
DKCMine-GM.mid,402.8557999999534,G,minor,140
Guardia_Castle.mid,930.3836850000832,B,minor,130
SeikenDensetsu3_MeridianChild.mid,180.54797350000342,E-,major,109
snesDKC3_K.Rool.mid,91.24995437499462,C,major,71
(RnH)_Battle_of_the_Last_Enemy_-_In_the_Mirror.mid,101.13406949999947,B-,minor,96
FF5_sad.mid,122.46345283333471,C,minor,81
mn-WiseMan.mid,56.41464825000019,E,minor,204
SRFX_King's_Forest.mid,80.72714400000018,D,major,330
ctzeal3.mid,153.07696400001225,F#,minor,116
odysselya2_bt1.mid,52.00999999999949,A-,major,120
MKR_Cephiro_Xg.mid,192.39265176665822,D,major,120
relm.mid,56.9921875,B-,major,80
Badtothebone.mid,260.0114544374913,E,minor,106
GokujyoParodius_Mambo.mid,48.0,C,major,160
rudora_no_hihou_japan_-_purgation.mid,61.1309554374984,B-,major,62
snesArkBoss.mid,47.4035019791668,E,minor,162
Zelda3_Contest_Theme.mid,51.875623800000184,C#,minor,185
unknownlands.mid,186.2685760000105,F#,major,67
mmprsnes-area1XG.mid,203.625,E,minor,120
street_fighter_2_-_chun-li_stage.mid,110.22211199999785,A,minor,135
smrpgMff.mid,31.2680026318362,D,major,142
T_LiveALive_GoGoBurikiDaiyo.mid,55.999999999999886,B,minor,150
Arcboss.mid,285.85328557498974,A,major,140
TN_-_Lhasa.mid,146.8234559999931,C,minor,85
SMAS-LetsFight.mid,63.15792000000032,E,minor,151
sf2vega.mid,76.9375,G,minor,240
a88canyonXG.mid,102.99997424998777,F#,minor,145
SMASVictory-V1.1.mid,124.69707999999866,F,major,110
smw2cave2.mid,93.49398741666622,C,major,94
FinalFantasy5_Dragon.mid,154.71413099999899,F,major,140
smastitle.mid,53.90624999999989,A,major,160
mm7forte.mid,81.81336515625107,E,minor,132
Phantomf.mid,290.25,F,major,80
boss_battle_-_dynamiX_rock_remix.mid,90.0,F,minor,80
FE4-Chapter3.mid,92.5713360000005,D,minor,140
B1L_kd3_good.mid,42.66662399999976,C,major,90
T_SecretofStars_KusteraOverworld.mid,60.000000000000504,C,minor,120
Marx2.mid,127.37983200000414,C,major,186
Dragon_Knight_4_Town_2_Theme.mid,184.55109749999835,C,major,156
sf2Chunl.mid,63.64578675000059,A,minor,135
fls2_bbt.mid,49.761687166667066,E,minor,120
Spaceup.mid,152.72333212500305,B,minor,132
luf2capsule.mid,127.54166599999999,C,major,192
Mario_House.mid,161.5999999999972,E,major,75
Secret_of_the_Forest.mid,258.5008486816398,B-,minor,78
luf1sinistrals.mid,56.571372000000245,B-,major,140
Final_Boss_K3.mid,87.25119599999721,C#,major,145
luf2port.mid,132.93660800000146,A,minor,269
tm_rnh_sanctuary.mid,121.62149999999673,A,minor,111
f2giott2.mid,67.4951171875,A,minor,128
Chrono_Trigger_Dark_ages.mid,114.71856597916332,F#,minor,110
Angel's_Fear.mid,182.875,C,major,80
smk_koopabeach.mid,76.79500000000006,D,major,125
Kuwanger.mid,189.19999999999388,E,minor,150
rs1_ed.mid,467.23747220412235,D,minor,120
SBomb2-Stage3.mid,136.6887439999953,A,major,150
mm7story.mid,76.00852321875051,G,major,111
Thimale.mid,243.7125610208151,C,major,323
clock.mid,110.29406249999883,G,major,85
29-SigmaBattle2.mid,236.3074560000004,B,minor,130
FF5_a14.mid,113.99583333333244,B-,minor,120
BL_cr2_officework.mid,83.56434900000104,G,minor,155
FF6_-_The_Decisive_Battle.mid,114.2855999999982,A,minor,210
dw5_tower.mid,76.86760862500118,D,minor,85
LavaMix.mid,79.79583333333277,B,major,150
MMX_-_Armored_Armadillo.mid,133.84602000000174,F,major,130
FF5_len.mid,143.99999999999932,F,major,80
t_ogre33.mid,103.40093999999975,D,minor,113
ffmqfireburg.mid,109.90641199999907,C,minor,107
sbstorm.mid,119.99988000000273,A,minor,132
mmx305.mid,44.93888000000043,E-,minor,170
lb3_bt3.mid,67.16568629999969,C,minor,175
Celesrkc.mid,277.90646301041664,F,major,80
ff306.mid,110.82239999999851,G#,minor,80
dangerouscaveseb.mid,41.14504814062531,D,major,105
Fortuna.mid,111.42830399999846,F,minor,168
T_SecretofStars_HomncrusesFollowers.mid,62.60868000000088,E-,major,115
Zeal-1.mid,160.6976500429729,B,minor,115
CatKurobei.mid,48.0,D,minor,80
cttime.mid,141.09216000000004,E,minor,145
koopa_beach.mid,113.28000000000004,B,minor,125
Calm_Disrupted.mid,147.81814240000165,A,minor,88
T_SecretofStars_HomncrusesLair.mid,63.99999999999998,D,minor,120
battliss.mid,51.249999999998714,C,minor,150
jrlepage_smasm3_airship_XG.mid,49.21059375000002,C,major,125
F_PORT.mid,119.921875,A-,major,192
Parade.mid,259.10005100000757,C,major,140
Lagoon_Intro.mid,270.76361812498493,A,minor,117
Green_Brinstar.mid,217.84593600000474,E-,major,130
F-Zero.mid,34.90905600000005,E-,major,165
ElfField.mid,148.72976730207625,E,minor,284
Empire_strikes_back.mid,96.9517028333329,E-,major,104
dbz_story_budokai.mid,87.6215360000006,A,minor,185
AOF2Lee12.mid,249.1664175000164,E-,minor,126
Sai_1-1.mid,62.764360312499385,B,minor,130
FF6_Aria_Di_Mezzo_Carattere_Xg.mid,234.43204896664977,D,major,71
Hole_In_One_Golf_-_Rainfall.mid,78.68847999999977,E-,major,122
smrpg_forest_cave.mid,135.88228499999784,C#,minor,85
sfxtrain.mid,74.18174400000018,G,major,165
ctgato.mid,39.365282000000064,D,major,97
sunset_riders_-_bonus_stage.mid,48.68096049999998,C,major,163
Sorrow.mid,138.90830446666678,C#,major,117
Northwall1.mid,237.17635200000674,C,major,85
music_1e(AWE).mid,83.4851294843745,C,minor,137
mobilesuitF91_eternalwind.mid,278.8815960000084,F,major,93
7thsaga_guntz.mid,107.85874999999909,F,major,120
question.mid,65.14282999999983,B-,major,175
top_japon.mid,223.1414032499957,E-,minor,113
smas59.mid,70.94972983333297,C,major,61
jrlepage_smw_vanilladome.mid,38.40031882128904,B,minor,96
SailorMoonAS_Juuban.mid,166.28515999999573,C#,major,140
MMS_WilyField.mid,127.99987200000044,E,minor,135
ffpwndr.mid,234.0,E,minor,160
Secretlive.mid,60.687932020834175,F,major,173
Zelda3_Rain_Theme.mid,80.01612368749794,C,major,135
scaraba2.mid,129.79811957812387,D,minor,98
RnH-UnderwaterCity.mid,105.59999999999864,A,minor,100
teso_02.mid,204.82743600000418,B,minor,116
MMX_-_Maverick_Confrontation.mid,116.8963026510391,A,minor,150
TN_-_Boss_v1.1.mid,147.16937526667138,F#,major,163
K3-Number_13.mid,149.8549261250071,F,major,154
roseway.mid,41.532446385416804,F,major,104
instpass.mid,49.10251500000005,C,major,78
Z3villag.mid,50.59999999999954,B-,major,100
terisattack_frogRemiX.mid,170.74583100000075,B,minor,96
Opera_House_Rag_(Orchestrated).mid,176.49034980555237,E-,minor,194
Lostlevel's.mid,60.02359929166703,A-,major,117
Vega.mid,419.23958400006734,A,minor,158
ChaosTheater.mid,100.79499999999969,A,major,100
Ending2.mid,96.03350984374946,G,minor,167
Mpntbgm1.mid,106.35879515624933,A-,major,132
mm7spring.mid,94.37832877083277,C,major,178
MBison.mid,124.1739829687475,B,major,140
smw218a.mid,31.346816000000636,D,minor,245
bof2cut.mid,50.722171499999945,C,minor,180
KITitle.mid,176.60416666666467,C,major,120
Terranigma_Sad.mid,95.99999999999977,F,minor,120
ys4openingluminath1.8.mid,180.0,D,minor,80
7scave.mid,196.45526400000105,A,major,237
s_26_norfair_sr.mid,264.2042812500033,C,major,132
Star_Fox_-_Asteroids_-_Hajime_Hirasawa.mid,145.55685675780904,C,major,162
Zenkusa_-_RnFJpn_IntroStage_seq_XG.mid,235.88174199999833,C,minor,175
smetbri1.mid,119.90000000000082,C#,minor,150
Storm_Eagle.mid,65.45097686458308,B,minor,176
earthbound-pokeymeansbusiness.mid,125.99999999999999,D,minor,120
mn-RyukyuCastlePassage.mid,184.6151999999892,C,minor,130
theme.mid,120.84000000000024,B-,major,125
smwwd1.mid,82.2726450000008,F,major,132
X3_Intro_stage.mid,80.83869453124937,G,minor,190
smkrainbow.mid,107.17247999999856,C#,minor,214
Zeal.mid,162.8570559999996,B,minor,112
saisland_first_stage.mid,129.92708333333417,D,major,120
rs1_beforelbt.mid,84.30761000000068,E,minor,120
top_ary.mid,84.41855400000044,C,major,86
do1_bt.mid,103.4041477604148,C,minor,120
ctnohope.mid,70.36363050000021,B-,minor,55
B1L_donutplains_rmx.mid,99.43784662500093,F#,minor,109
SC-Megaoplis.mid,234.84084646666543,C,major,176
DKC_-_DK_Island_Swing-1.mid,156.57134400000055,G,minor,105
Sponge.mid,97.49609375,F#,major,160
sd310.mid,125.31375000000013,F,major,111
smkbatt.mid,33.74674479166661,C,minor,192
dw5_continueyourquest.mid,34.715508562500155,C,major,145
ctmcastl.mid,30.83077179999998,C,major,64
SMAS-OpSenshi.mid,115.20000000000053,E,major,75
Hana_no_Keiji_Forest.mid,64.25000000000011,C#,minor,120
DBZSBPiccoloBattle.mid,93.52430412499959,A,minor,163
Kuniokun_DBTitle.mid,39.26700618750016,A,minor,110
top_goodbye.mid,203.55943999999994,A,minor,89
dkcend.mid,107.39883477500031,C,major,71
luf1boss.mid,129.83572799999885,D,major,183
smasbattle.mid,62.6162036500002,A,minor,76
MMX_-_Stage_Select_1.mid,90.00000000000007,B-,minor,120
TheMiddleAges.mid,96.003125,D,minor,80
CT-UnderseaPalace.mid,166.14967359374978,B-,minor,156
pokey.mid,38.309456882812235,D,minor,130
luf2intro.mid,496.0580230000098,C,minor,240
ff6-CrazyMan.mid,75.99996400000039,G#,minor,170
Super_Metroid_Brinstar_Green.mid,242.00048828125,E-,major,120
luf1fanfare.mid,31.597539999999835,G,major,275
sporick.mid,40.431518299999986,E,minor,190
LEM2CLEM.mid,203.49600000000441,B-,minor,125
mmq06.mid,68.25996799999942,G,major,124
Lodoss_Castle.mid,61.36540243749998,E,minor,81
ff4baron.mid,154.90893599999853,G,major,110
topprem.mid,117.87891212499902,B-,major,100
Corneria-Chrono_Cross_Version.mid,135.0,C,minor,80
kssdyna4.mid,67.36107406249954,C,major,171
luf2gate.mid,71.67415200000009,B,minor,221
eb_twoson.mid,140.40000000001618,G,major,125
yuu_yuu_hakusho_kakutou_no_syo_japan_-_theme_2.mid,116.94169299999298,F,major,103
Clocktower_The_Nightmare_Is_Finally_Over.mid,175.13897599999976,D,minor,154
radicaldreamersfarpromise.mid,63.875,D,minor,120
kingdom_of_veldan.mid,67.33000000000042,F,minor,120
JP_-_Mountain_Remix.mid,61.090847999999646,B-,major,110
Tsms_Chi.mid,114.45565477500034,G,major,130
MMX3_-_Dopplers_Stage_1_and_2.mid,31.499999999999886,F#,minor,100
enemy2.mid,38.39999999999988,F,minor,150
luf2narvick.mid,213.5171880000036,D,major,145
soedarkc.mid,72.60625000000007,C,major,100
11-FreezeMan.mid,131.5958333333308,B,major,150
ff2bttle.mid,104.9089860000013,A,minor,165
T_NinjaGaidenTri_RobertTheme.mid,63.36001560416557,D,major,124
ebfinalbattle.mid,31.99479166666666,E,major,120
seahorse1.mid,104.62347709999874,E-,minor,170
winky.mid,152.86145428124766,G,minor,140
ctboss.mid,85.13418269999912,C,minor,239
StarOcean_Tense_Atmosphere.mid,163.3370479499937,D,major,250
rd-portal_v1.mid,143.23141100000024,C,major,82
jp2.mid,154.7144017499974,C#,minor,104
Magna_Centapede3.mid,79.99644778125025,D,minor,180
Zelda3_Dark_World_Theme.mid,129.84061090000026,C,major,135
X2_maverick.mid,91.76465999999789,C#,major,170
z3fairy.mid,48.32994304166681,G#,minor,112
Bean_Valley.mid,147.4016383124999,E,major,140
FunkyTechno.mid,202.28551199998145,A,minor,140
smas38.mid,84.58703199999948,G,major,104
MQ_Town_Xg.mid,126.4515560000002,D,major,93
TopGearTrack1Remix.mid,228.3607439999932,E-,major,145
SMRPG_Star_Battle_NLGM.mid,52.96550399999982,F,major,145
t_ogre41.mid,203.20255399999922,G,minor,80
LEM2SHAD.mid,280.0000000000021,D,major,240
smw202.mid,64.11426299999954,F,major,125
Level_2.mid,77.17239449999971,C,minor,145
SBomb2-Battle3.mid,187.49077200000994,G,major,142
SD3_-_High_Tension_Wire.mid,188.52303690000096,D,major,185
mmx09.mid,39.46252800000025,E,minor,170
T_AVGFighter_ReimiNearDeath_Omake.mid,142.27485772499463,B,minor,130
Shenron.mid,94.91707183333318,A,minor,117
DarkWoods.mid,54.7708333333334,C,minor,120
alad07.mid,30.765056000000122,B-,major,124
F91bttl1.mid,111.50444799999705,C,minor,300
(SDDstg2).mid,113.66155800000124,A,minor,117
TMNT4-Technodrome-.mid,92.83710924999848,C,minor,115
da_KSS_springbreeze-end-GM.mid,119.21542400000536,G,major,153
Zelda3_Ganon_Theme.mid,99.01250000000022,C,major,120
BL_agogo_sweetcat.mid,121.64356799999752,G,major,146
crashranmavsryoga.mid,68.71825050000199,A,minor,500
goemon04.mid,78.5431032750006,G,minor,220
MMXKwang.mid,128.01666666666068,B,minor,150
7inn.mid,31.916666666666558,A,minor,120
SMK_Credits.mid,97.62948787500078,F,major,120
GokujyoParodius_Ranking.mid,56.12903599999986,E-,major,123
SNES_Toki_Memo_Pool.mid,141.17632000000006,G,major,136
livealive-killingfield.mid,106.33917937500185,G,minor,140
SFXAqua.mid,109.09080000000179,C,major,132
Plktitle.mid,195.4488639999932,G,minor,167
SNES_Toki_Memo_Saki.mid,98.65374749999934,C#,major,156
TetAttLakitu.mid,195.9923520000012,A,major,132
ffvictoryV2.mid,48.461538000000004,A-,major,130
ter23.mid,142.98751999999996,B-,minor,107
AltWinterTokimekiByCryogen.mid,76.80000000000022,B-,major,100
SNES_Toki_Memo_Chief.mid,167.60820399999943,D,minor,184
sd309.mid,162.62399999999795,G,minor,129
locke3.mid,111.99999999999896,G,major,150
lv2w2.mid,84.98205787499964,A,minor,140
dw6_dragon.mid,195.7935930833339,A,major,80
indy.mid,99.23958333333333,F,major,120
Level_1.mid,75.444369,A,minor,180
runawayfive.mid,88.8412573125006,C#,major,130
HM_-_Enter_a_Name.mid,32.5,C,major,120
mmx320.mid,40.19097599999995,B-,major,141
smw_castle-boss.mid,128.99609375,E,minor,160
Level_4.mid,63.27278000000012,C,major,109
YITitle.mid,100.0,D,minor,96
GokujyoParodius_KidDracula.mid,75.27265199999972,E,major,220
SuperSoccerColombia.mid,54.375,G,major,128
yi-mete.mid,186.725,C,major,120
thg_103.mid,154.56000000000242,A,major,125
T_TsubasaIII_TaroHyugaTheme_ReMix12.mid,317.25842400001073,A,minor,165
guardia.mid,99.69220799999985,C#,minor,130
kssnday.mid,319.4453124999931,C,major,160
(KoD)_Boss_2.mid,39.116853041667255,B-,minor,91
dq6_pegasus.mid,152.53022800000033,D,minor,120
FF5_worus.mid,85.04850399999965,C#,minor,103
FF5_remns.mid,102.85704000000013,D,minor,140
RS3_Battle.mid,187.500000000015,B,minor,160
xky-k-36.mid,46.098156927082776,F,minor,177
bof2evan.mid,45.230723999999846,C,minor,130
TN_-_Creation.mid,55.95162385000095,B-,major,82
GokujyoParodius_BStageSecret.mid,70.25251600000068,A,minor,107
celes_rnb.mid,99.1666329999999,E-,major,60
Ff3shadrem.mid,113.74228200000033,E,minor,163
z3evil.mid,59.59406148958335,G,major,90
CV4-_Level_7.mid,278.1781928645975,A,major,176
Super_Mario_RPG_Boss_Theme_Ska_Remix.mid,152.5639499999901,D,major,117
HM_-_New_Year_Festival.mid,180.70579199999466,A-,major,170
mm7introstage_xstyle.mid,100.56835181249932,E,minor,210
grvtbtl.mid,122.6853141562528,C,minor,145
Lufiabat.mid,76.01644668750046,D,major,158
cttrial2.mid,104.44452799999924,B-,minor,107
Super_Bomberman_2_Battle_Theme_No3.mid,189.79941904167043,D,major,153
mysidiax.mid,134.666532,A,minor,180
Another_Moon.mid,160.00007999998704,B-,major,89
FrontMissionGunHazard_PromiseEngagement.mid,127.54692599999976,E-,major,70
7thSaga.mid,141.19805176041544,E,minor,133
title_theme_2.mid,160.47446400000052,F#,major,120
dkcwink.mid,260.54282752710094,G,minor,287
SF2_End_Ryu.mid,68.38829216666642,B-,minor,85
YILakitu.mid,112.12596105208426,F,major,122
ter03.mid,105.08355200000449,A,major,70
TN_-_Freedom.mid,162.54559000000268,C,major,109
mutecity.mid,159.99984000000637,C,minor,180
Threed.mid,186.91839849999832,D,major,97
smwwat.mid,99.0,F,major,80
SNES_Toki_Memo_Planetarium.mid,195.18944400000092,F#,major,158
FF5_b16-2.mid,268.1478799999849,B,minor,162
MC_Griffin.mid,98.66193837500424,G,minor,135
Drakkhen-Inn.mid,58.28021083333345,A,major,173
StarOcean_Encourage.mid,162.27138400000123,E,minor,250
HYPERD.mid,42.66668799999971,C,major,89
ctfrog2.mid,95.99479166666661,F#,major,120
ayamain.mid,225.0092445083211,C#,major,75
Blues_confrontation.mid,114.66655199999941,F,major,180
mn-Awaji.mid,51.51220800000031,E,minor,204
tnhome.mid,422.65219899999784,C,major,53
BrutalScene2.mid,157.57054950000182,F#,major,198
Mario3_Level2.mid,64.80000000000028,D,minor,150
Sparkster.mid,158.2984439999978,E,major,180
T_MortalKombat_Select.mid,124.80000000000001,F,minor,125
Beavbutt.mid,195.67958100000203,A-,major,166
Place_In_The_Sun.mid,172.83749999999455,G,major,100
F-Zero_-_Mute_City.mid,160.01459697396592,F,minor,100
dq5viol.mid,254.8746100000005,C,minor,121
smetnor2.mid,147.6921600000013,F,major,130
mn-FortuneTeller.mid,73.84607999999953,E,minor,156
petrock.mid,177.91984999999957,A,minor,124
Eardon.mid,92.6872528333357,A,minor,290
Philips-Castle.mid,107.5149999999987,G,major,125
Track_Select.mid,36.91823231250002,G,minor,130
TerraMix.mid,148.00444799999772,A,minor,165
epicedium.mid,47.1165440000002,B-,minor,163
The_Instinct.mid,268.1988870749906,E,minor,113
ao1_roar.mid,76.74886759791701,D,major,120
sb-lightshrine.mid,105.21000000000608,B,minor,250
CLspidermanxmentitle.mid,65.99583333333332,C,major,120
ff4-WithinTheGiant.mid,125.600000000013,E-,major,150
Ewj2lrsl.mid,275.53213187500666,F,minor,108
KungFuChaptersongII.mid,154.10527600000148,E,major,94
SuperBonk_TrampoClouds.mid,194.60864700000712,E-,major,115
JILost_-_SNES_-_Super_Metroid_-_Red_Soil_Swampy.mid,252.78333333334672,B,major,75
Evocave.mid,328.51157625000616,F#,minor,84
DKC3_Bonus.mid,101.2111584927076,E,minor,100
01-GameIntro1.mid,78.68173950000218,E,minor,110
SNES_Toki_Memo_Ayako.mid,66.52906016666653,G,major,188
Ending.mid,106.73616281250136,F#,minor,120
SMAS-Sad.mid,115.55564800000109,B,minor,107
SailorMoonR_Jungle.mid,175.20000000000178,B-,minor,100
lb3_bt1.mid,86.25625000000134,B-,major,120
Floria.mid,127.76610599999944,C,major,154
JurassicPark_EasternForest.mid,156.5556808000013,D,minor,107
UpperMaridiaOrchestrated.mid,230.0,B,minor,120
luf2sad.mid,115.6203840000009,A,minor,137
SuperSoccerYugoslavia.mid,55.30444000000018,G#,minor,229
SMRPG-CulexWin.mid,44.83065571875036,G,major,130
600ADthemerock.mid,95.82837075000018,G,major,165
Minor-Circuit.mid,89.37246000000019,F,minor,180
Parodius_-_Twinbees_Theme.mid,41.99609375,A,minor,160
Zelda3_Dungeon_Theme_1.mid,123.85701899999945,F#,minor,140
ff6_shadow.mid,84.7058399999987,E,minor,85
srfx_up'n_down.mid,81.27264600000066,D,major,165
FF3SouthFigaro.mid,97.20249999999943,G,major,100
Lufia_2_-_The_Earth.mid,141.81804000000005,B,major,110
Kaito_Ranma.mid,171.96369654166818,B-,major,116
